,doi,title,publish_date,publish_month,publish_year,volume,issue,abstract,full_text_filename,hypothesis,rule
254,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12208,The People in Your Neighborhood: Social Interactions and Mutual Fund Portfolios,2,September,2014,70,6,"We find that socially connected fund managers have more similar holdings and trades. The overlap of funds whose managers reside in the same neighborhood is considerably higher than that of funds whose managers live in the same city but in different neighborhoods. These effects are larger when managers share a similar ethnic background, and are not explained by preferences. Valuable information is transmitted through these peer networks: a long‐short strategy composed of stocks purchased minus sold by neighboring managers delivers positive risk‐adjusted returns. Unlike prior empirical work, our tests disentangle the effects of social interactions from community effects.",427.txt,"we examine the hypothesis that information asymmetries decrease during crises, as investors focus on easily available public information, which may in turn increase correlations.",5
255,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12188,Money Doctors,3,July,2014,70,1,"We present a new model of investors delegating portfolio management to professionals based on trust. Trust in the manager reduces an investor's perception of the riskiness of a given investment, and allows managers to charge fees. Money managers compete for investor funds by setting fees, but because of trust, fees do not fall to costs. In equilibrium, fees are higher for assets with higher expected return, managers on average underperform the market net of fees, but investors nevertheless prefer to hire managers to investing on their own. When investors hold biased expectations, trust causes managers to pander to investor beliefs.",439.txt,"we cannot reject the hypothesis that odd‐lot trading in the small and medium samples is the same. Historically, retail traders used odd lots to purchase small quantities of high‐priced stocks, so we would also expect to find a relationship between missing trades and price levels.",5
256,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12186,Rise of the Machines: Algorithmic Trading in the Foreign Exchange Market,20,June,2014,69,5,"We study the impact of algorithmic trading (AT) in the foreign exchange market using a long time series of high‐frequency data that identify computer‐generated trading activity. We find that AT causes an improvement in two measures of price efficiency: the frequency of triangular arbitrage opportunities and the autocorrelation of high‐frequency returns. We show that the reduction in arbitrage opportunities is associated primarily with computers taking liquidity. This result is consistent with the view that AT improves informational efficiency by speeding up price discovery, but that it may also impose higher adverse selection costs on slower traders. In contrast, the reduction in the autocorrelation of returns owes more to the algorithmic provision of liquidity. We also find evidence consistent with the strategies of algorithmic traders being highly correlated. This correlation, however, does not appear to cause a degradation in market quality, at least not on average.",443.txt,"We next hypothesize that, if unused commitments capture liquidity risk, the liquidity shock should have constrained those banks that experienced significant drawdowns on credit lines during the crisis, not just any bank with a lot of credit lines outstanding (i.e.",2
257,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12179,The Media and the Diffusion of Information in Financial Markets: Evidence from Newspaper Strikes,28,May,2014,69,5,"The media are increasingly recognized as key players in financial markets. I investigate their causal impact on trading and price formation by examining national newspaper strikes in several countries. Trading volume falls 12% on strike days. The dispersion of stock returns and their intraday volatility are reduced by 7%, while aggregate returns are unaffected. Moreover, analysis of return predictability indicates that newspapers propagate news from the previous day. These findings demonstrate that the media contribute to the efficiency of the stock market by improving the dissemination of information among investors and its incorporation into stock prices.",446.txt,"We reject the hypothesis that the coefficients are equal with a t‐statistic of 2.14, suggesting that the strongest predictability of call option volatility innovations is found when these are accompanied by greater than usual call option volume.",5
258,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12179,The Media and the Diffusion of Information in Financial Markets: Evidence from Newspaper Strikes,28,May,2014,69,5,"The media are increasingly recognized as key players in financial markets. I investigate their causal impact on trading and price formation by examining national newspaper strikes in several countries. Trading volume falls 12% on strike days. The dispersion of stock returns and their intraday volatility are reduced by 7%, while aggregate returns are unaffected. Moreover, analysis of return predictability indicates that newspapers propagate news from the previous day. These findings demonstrate that the media contribute to the efficiency of the stock market by improving the dissemination of information among investors and its incorporation into stock prices.",446.txt,"We reject the hypothesis that the coefficients are equal with a t‐statistic of 2.33, which is consistent with informed investors who have high‐quality, sizeable information that stocks are trending down buying puts, and with the price discovery occurring in put options with larger‐than‐usual trading volume.",5
259,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12181,The Joint Cross Section of Stocks and Options,28,May,2014,69,5,"Stocks with large increases in call (put) implied volatilities over the previous month tend to have high (low) future returns. Sorting stocks ranked into decile portfolios by past call implied volatilities produces spreads in average returns of approximately 1% per month, and the return differences persist up to six months. The cross section of stock returns also predicts option implied volatilities, with stocks with high past returns tending to have call and put option contracts that exhibit increases in implied volatility over the next month, but with decreasing realized volatility. These predictability patterns are consistent with rational models of informed trading.",448.txt,we hypothesize that industry risk predicts CEO turnover.We use two proxies for changing business conditions. Our first measure is stock return volatility. More volatile equity prices signal a more changeable environment.,2
260,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12168,Sizing Up Repo,8,April,2014,69,6,"To understand which short‐term debt markets experienced “runs” during the financial crisis, we analyze a novel data set of repurchase agreements (repo), that is, loans between nonbank cash lenders and dealer banks collateralized with securities. Consistent with a run, repo volume backed by private asset‐backed securities falls to near zero in the crisis. However, the reduction is only $182 billion, which is small relative to the stock of private asset‐backed securities as well as the contraction in asset‐backed commercial paper. While the repo contraction is small in aggregate, it disproportionately affected a few dealer banks.",452.txt,"ism hold more cash and experience slower growth. The impact on various measures of investment is modest, except for the level of cash acquisitions, for which we find a substantial negative impact of conservatism.In the final set of analyses, we turn our attention to the impact of conservatism on debt pricing. If conservatism is deemed unwarranted, we would expect it to be reflected in debt spreads. To test this hypothesis",6
261,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12153,Have Rating Agencies Become More Conservative? Implications for Capital Structure and Debt Pricing,27,March,2014,69,5,"Rating agencies have become more conservative in assigning corporate credit ratings over the period 1985 to 2009; holding firm characteristics constant, average ratings have dropped by three notches. This change does not appear to be fully warranted because defaults have declined over this period. Firms affected more by conservatism issue less debt, have lower leverage, hold more cash, are less likely to obtain a debt rating, and experience lower growth. Their debt spreads are lower than those of unaffected firms with the same rating, which implies that the market partly undoes the impact of conservatism on debt prices. This evidence suggests that firms and capital markets do not perceive the increase in conservatism to be fully warranted.",454.txt,we cannot reject the hypothesis that the coefficients are equal to one another across subsamples. It appears that the reduction in financial constraints occurs in both diversifying and same‐industry mergers.V. Potential ConcernsA.,5
262,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12153,Have Rating Agencies Become More Conservative? Implications for Capital Structure and Debt Pricing,27,March,2014,69,5,"Rating agencies have become more conservative in assigning corporate credit ratings over the period 1985 to 2009; holding firm characteristics constant, average ratings have dropped by three notches. This change does not appear to be fully warranted because defaults have declined over this period. Firms affected more by conservatism issue less debt, have lower leverage, hold more cash, are less likely to obtain a debt rating, and experience lower growth. Their debt spreads are lower than those of unaffected firms with the same rating, which implies that the market partly undoes the impact of conservatism on debt prices. This evidence suggests that firms and capital markets do not perceive the increase in conservatism to be fully warranted.",454.txt,"e whether these policies change when the firm is acquired, controlling for other potentially relevant factors. The first such policy we consider is the level of cash holdings. If the precautionary demand for holding cash decreases when financial constraints are eased by an acquisition, then we should observe that, holding other factors constant, firms’ cash holdings decline after they are acquired. To test this hypothesis",6
263,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12153,Have Rating Agencies Become More Conservative? Implications for Capital Structure and Debt Pricing,27,March,2014,69,5,"Rating agencies have become more conservative in assigning corporate credit ratings over the period 1985 to 2009; holding firm characteristics constant, average ratings have dropped by three notches. This change does not appear to be fully warranted because defaults have declined over this period. Firms affected more by conservatism issue less debt, have lower leverage, hold more cash, are less likely to obtain a debt rating, and experience lower growth. Their debt spreads are lower than those of unaffected firms with the same rating, which implies that the market partly undoes the impact of conservatism on debt prices. This evidence suggests that firms and capital markets do not perceive the increase in conservatism to be fully warranted.",454.txt,"ll types of targets could come from multiple sources. B. Target Firm SizeHadlock and Pierce (2010) present evidence suggesting that, to a first approximation, a firm's size is a reasonable proxy for the likelihood it faces financial constraints. Assuming that small firms are more likely to be constrained in our sample as well, we expect to observe more reductions in constraints for smaller targets. To test this hypothesis",6
264,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12154,Private Equity Performance: What Do We Know?,27,March,2014,69,5,"We study the performance of nearly 1,400 U.S. buyout and venture capital funds using a new data set from Burgiss. We find better buyout fund performance than previously documented—performance has consistently exceeded that of public markets. Outperformance versus the S&P 500 averages 20% to 27% over a fund's life and more than 3% annually. Venture capital funds outperformed public equities in the 1990s, but underperformed in the 2000s. Our conclusions are robust to various indices and risk controls. Performance in Cambridge Associates and Preqin is qualitatively similar to that in Burgiss, but is lower in Venture Economics.",455.txt,"rwater MortgagesIt seems reasonable to hypothesize that misreporting may be more highly correlated with delinquency when subsequent housing returns are low. Default is more attractive when home values fall below the debt balance on the mortgage (i.e., for underwater mortgages) and these properties may also have been purchased by borrowers who were unrealistically optimistic or had poor information. To test this hypothesis",6
265,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12155,Do Acquisitions Relieve Target Firms’ Financial Constraints?,27,March,2014,70,1,"Managers often claim that target firms are financially constrained prior to being acquired and that these constraints are eased following the acquisition. Using a large sample of European acquisitions, we document that the level of cash that target firms hold, the sensitivity of cash to cash flow, and the sensitivity of investment to cash flow all decline, while investment increases following the acquisition. These effects are stronger in deals that are more likely to be associated with financing improvements. Our findings suggest that acquisitions relieve financial frictions in target firms, especially when the target firm is relatively small.",456.txt,"wever, the hypothesis that this sum is greater for banks in low senior MSAs versus banks in high‐senior MSAs is established at a p‐value of 7.9%. The paper's Internet Appendix contains additional robustness tests. The Internet Appendix is available in the online version of the article on the Journal of Finance website.",5
266,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12131,Risk Premiums in Dynamic Term Structure Models with Unspanned Macro Risks,26,February,2014,69,3,"This paper quantifies how variation in economic activity and inflation in the United States influences the market prices of level, slope, and curvature risks in Treasury markets. We develop a novel arbitrage‐free dynamic term structure model in which bond investment decisions are influenced by output and inflation risks that are unspanned by (imperfectly correlated with) information about the shape of the yield curve. Our model reveals that, between 1985 and 2007, these risks accounted for a large portion of the variation in forward terms premiums, and there was pronounced cyclical variation in the market prices of level and slope risks.",465.txt,we hypothesize that adopting ESOPs can lead to productivity gains. The gains are more likely to materialize at firms with a modest number of employees.,2
267,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12131,Risk Premiums in Dynamic Term Structure Models with Unspanned Macro Risks,26,February,2014,69,3,"This paper quantifies how variation in economic activity and inflation in the United States influences the market prices of level, slope, and curvature risks in Treasury markets. We develop a novel arbitrage‐free dynamic term structure model in which bond investment decisions are influenced by output and inflation risks that are unspanned by (imperfectly correlated with) information about the shape of the yield curve. Our model reveals that, between 1985 and 2007, these risks accounted for a large portion of the variation in forward terms premiums, and there was pronounced cyclical variation in the market prices of level and slope risks.",465.txt,We hypothesize that the share of productivity gains captured by employees depends on WBP.,2
268,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12131,Risk Premiums in Dynamic Term Structure Models with Unspanned Macro Risks,26,February,2014,69,3,"This paper quantifies how variation in economic activity and inflation in the United States influences the market prices of level, slope, and curvature risks in Treasury markets. We develop a novel arbitrage‐free dynamic term structure model in which bond investment decisions are influenced by output and inflation risks that are unspanned by (imperfectly correlated with) information about the shape of the yield curve. Our model reveals that, between 1985 and 2007, these risks accounted for a large portion of the variation in forward terms premiums, and there was pronounced cyclical variation in the market prices of level and slope risks.",465.txt,we hypothesize that 1) implementation of small ESOPs by not‐so‐numerous‐employee firms leads to productivity gains greater than the average productivity shock at non‐ESOP firms and 2) increases in WBP enable employees to take a greater share of productivity gains. A.,2
269,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12142,Legal Investor Protection and Takeovers,16,January,2014,69,3,"This paper examines the role of legal investor protection for the efficiency of the market for corporate control when bidders are financially constrained. In the model, stronger legal investor protection increases bidders' outside funding capacity. However, absent effective bidding competition, this does not improve efficiency, as the bid price, and thus bidders' need for funds, increases one‐for‐one with the pledgeable income. In contrast, under effective competition for the target, the increased outside funding capacity improves efficiency by making it less likely that more efficient but less wealthy bidders are outbid by less efficient but wealthier rivals.",470.txt,"we hypothesize that G‐Index (which measures antitakeover defenses or restrictions on shareholder rights generally) has a more negative association with firm value post‐Household relative to pre‐Household. Our second hypothesis exploits not only time‐series variation, but cross‐sectional variation as well.",2
270,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12142,Legal Investor Protection and Takeovers,16,January,2014,69,3,"This paper examines the role of legal investor protection for the efficiency of the market for corporate control when bidders are financially constrained. In the model, stronger legal investor protection increases bidders' outside funding capacity. However, absent effective bidding competition, this does not improve efficiency, as the bid price, and thus bidders' need for funds, increases one‐for‐one with the pledgeable income. In contrast, under effective competition for the target, the increased outside funding capacity improves efficiency by making it less likely that more efficient but less wealthy bidders are outbid by less efficient but wealthier rivals.",470.txt,"Our main hypothesis is that the Moran v. Household decision, which resolved significant legal uncertainty in favor of target boards, represented a major shift in power from the market for corporate control to corporate boards.",4
271,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12142,Legal Investor Protection and Takeovers,16,January,2014,69,3,"This paper examines the role of legal investor protection for the efficiency of the market for corporate control when bidders are financially constrained. In the model, stronger legal investor protection increases bidders' outside funding capacity. However, absent effective bidding competition, this does not improve efficiency, as the bid price, and thus bidders' need for funds, increases one‐for‐one with the pledgeable income. In contrast, under effective competition for the target, the increased outside funding capacity improves efficiency by making it less likely that more efficient but less wealthy bidders are outbid by less efficient but wealthier rivals.",470.txt,"oefficient (−0.011) being both negative and statistically significant for 1978 to 2006. Economically, the coefficient implies that a one‐standard‐deviation increase in G‐Index is associated with a 0.9% (= 0.80 × 0.011) decline in industry‐adjusted Tobin's Q. Columns (2) to (5) of Table III address our hypothesis that post–Moran v. Household, G‐Index should have a more negative effect on firm value. To test this hypothesis",6
272,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12139,"CEO Ownership, Stock Market Performance, and Managerial Discretion",8,January,2014,69,3,"We examine the relationship between CEO ownership and stock market performance. A strategy based on public information about managerial ownership delivers annual abnormal returns of 4% to 10%. The effect is strongest among firms with weak external governance, weak product market competition, and large managerial discretion, suggesting that CEO ownership can reverse the negative impact of weak governance. Furthermore, owner‐CEOs are value increasing: they reduce empire building and run their firms more efficiently. Overall, our findings indicate that the market does not correctly price the incentive effects of managerial ownership, suggesting interesting feedback effects between corporate finance and asset pricing.",473.txt,"We hypothesize that the more likely the meetings are to be contentious, the higher is the value of voting rights. In line with this hypothesis, we find that the value of voting rights increases substantially around special meetings (from 0.09% to 0.",2
273,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12139,"CEO Ownership, Stock Market Performance, and Managerial Discretion",8,January,2014,69,3,"We examine the relationship between CEO ownership and stock market performance. A strategy based on public information about managerial ownership delivers annual abnormal returns of 4% to 10%. The effect is strongest among firms with weak external governance, weak product market competition, and large managerial discretion, suggesting that CEO ownership can reverse the negative impact of weak governance. Furthermore, owner‐CEOs are value increasing: they reduce empire building and run their firms more efficiently. Overall, our findings indicate that the market does not correctly price the incentive effects of managerial ownership, suggesting interesting feedback effects between corporate finance and asset pricing.",473.txt,"We hypothesize that, in addition to special meetings, meetings that have high‐ranking proposals (e.g., antitakeover related), meetings with proposals that result in a close vote, meetings with conflicts among different parties (e.g.",2
274,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12139,"CEO Ownership, Stock Market Performance, and Managerial Discretion",8,January,2014,69,3,"We examine the relationship between CEO ownership and stock market performance. A strategy based on public information about managerial ownership delivers annual abnormal returns of 4% to 10%. The effect is strongest among firms with weak external governance, weak product market competition, and large managerial discretion, suggesting that CEO ownership can reverse the negative impact of weak governance. Furthermore, owner‐CEOs are value increasing: they reduce empire building and run their firms more efficiently. Overall, our findings indicate that the market does not correctly price the incentive effects of managerial ownership, suggesting interesting feedback effects between corporate finance and asset pricing.",473.txt,"Our main hypothesis is that the value of voting rights should increase (as information about an upcoming voting event becomes available) prior to the record date. The increase in the value of voting rights should be higher for meetings that are more likely to be contentious (e.g., special as opposed to annual meetings).",4
275,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12139,"CEO Ownership, Stock Market Performance, and Managerial Discretion",8,January,2014,69,3,"We examine the relationship between CEO ownership and stock market performance. A strategy based on public information about managerial ownership delivers annual abnormal returns of 4% to 10%. The effect is strongest among firms with weak external governance, weak product market competition, and large managerial discretion, suggesting that CEO ownership can reverse the negative impact of weak governance. Furthermore, owner‐CEOs are value increasing: they reduce empire building and run their firms more efficiently. Overall, our findings indicate that the market does not correctly price the incentive effects of managerial ownership, suggesting interesting feedback effects between corporate finance and asset pricing.",473.txt,"ions are all American style, we compute the early exercise premium for the put and the call using the binomial option pricing model.B. Value of Voting Rights across Time to MaturityAs derived in Section I., we expect to see a nondecreasing relation between Vote and T. A natural experiment then is to construct synthetic stocks with varying T and characterize the value of the vote as a function of T. To test this hypothesis",6
276,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12139,"CEO Ownership, Stock Market Performance, and Managerial Discretion",8,January,2014,69,3,"We examine the relationship between CEO ownership and stock market performance. A strategy based on public information about managerial ownership delivers annual abnormal returns of 4% to 10%. The effect is strongest among firms with weak external governance, weak product market competition, and large managerial discretion, suggesting that CEO ownership can reverse the negative impact of weak governance. Furthermore, owner‐CEOs are value increasing: they reduce empire building and run their firms more efficiently. Overall, our findings indicate that the market does not correctly price the incentive effects of managerial ownership, suggesting interesting feedback effects between corporate finance and asset pricing.",473.txt,gnificant (about 0.07%) after activism. This suggests there is an additional increase in the value of the voting rights for target firms if the activism is hostile.V. Mergers and AcquisitionsControl contests are arguably one of the most important events in the life cycle of a firm. The value of the voting right component embedded in the common stock should exhibit large increases during M&A events. To test this hypothesis,6
277,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12140,"The Cross‐Section of Managerial Ability, Incentives, and Risk Preferences",8,January,2014,69,3,"I estimate a dynamic investment model for mutual managers to study the cross‐sectional distribution of ability, incentives, and risk preferences. The manager's compensation depends on the size of the fund, which fluctuates due to fund returns and due to fund flows that respond to the fund's relative performance. The model provides an economic interpretation of time‐varying coefficients in performance regressions in terms of the structural parameters. I document that the estimates of fund alphas are precise and virtually unbiased. I find substantial heterogeneity in ability, risk preferences, and pay‐for‐performance sensitivities that relates to observable fund characteristics.",474.txt,"We hypothesize that cash reserves enable a firm to mitigate the adverse effects of refinancing risk. For instance, cash reserves could enable the firm to fully invest in its growth opportunities.",2
278,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12140,"The Cross‐Section of Managerial Ability, Incentives, and Risk Preferences",8,January,2014,69,3,"I estimate a dynamic investment model for mutual managers to study the cross‐sectional distribution of ability, incentives, and risk preferences. The manager's compensation depends on the size of the fund, which fluctuates due to fund returns and due to fund flows that respond to the fund's relative performance. The model provides an economic interpretation of time‐varying coefficients in performance regressions in terms of the structural parameters. I document that the estimates of fund alphas are precise and virtually unbiased. I find substantial heterogeneity in ability, risk preferences, and pay‐for‐performance sensitivities that relates to observable fund characteristics.",474.txt,"We hypothesize that firms mitigate the refinancing risk resulting from shorter maturity debt by holding larger cash reserves. Supporting this hypothesis, we find that shorter maturity debt positively impacts a firm's propensity to hold a large cash balance and to save more cash from its cash flows.",2
279,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12140,"The Cross‐Section of Managerial Ability, Incentives, and Risk Preferences",8,January,2014,69,3,"I estimate a dynamic investment model for mutual managers to study the cross‐sectional distribution of ability, incentives, and risk preferences. The manager's compensation depends on the size of the fund, which fluctuates due to fund returns and due to fund flows that respond to the fund's relative performance. The model provides an economic interpretation of time‐varying coefficients in performance regressions in terms of the structural parameters. I document that the estimates of fund alphas are precise and virtually unbiased. I find substantial heterogeneity in ability, risk preferences, and pay‐for‐performance sensitivities that relates to observable fund characteristics.",474.txt,"our hypothesis is that firms will occasionally draw on their cash reserves to mitigate the impact of refinancing difficulties. As a result, during years when credit conditions are tight, some firms with high refinancing risk may reduce the level of their cash holdings relative to firms with lower refinancing risk.",4
280,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12140,"The Cross‐Section of Managerial Ability, Incentives, and Risk Preferences",8,January,2014,69,3,"I estimate a dynamic investment model for mutual managers to study the cross‐sectional distribution of ability, incentives, and risk preferences. The manager's compensation depends on the size of the fund, which fluctuates due to fund returns and due to fund flows that respond to the fund's relative performance. The model provides an economic interpretation of time‐varying coefficients in performance regressions in terms of the structural parameters. I document that the estimates of fund alphas are precise and virtually unbiased. I find substantial heterogeneity in ability, risk preferences, and pay‐for‐performance sensitivities that relates to observable fund characteristics.",474.txt,"we test the hypothesis that firms mitigate refinancing risk by managing their cash holdings. After doing so, we look at broader implications of the interaction between cash policy and debt maturity decisions.",5
281,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12130,The Real Effects of Government‐Owned Banks: Evidence from an Emerging Market,21,November,2013,69,2,"Using plant‐level data for Brazilian manufacturing firms, this paper provides evidence that government control over banks leads to significant political influence over the real decisions of firms. I find that firms eligible for government bank lending expand employment in politically attractive regions near elections. These expansions are associated with additional (favorable) borrowing from government banks. Further, these persistent expansions take place just before competitive elections, and are associated with lower future employment growth by firms in other regions. The analysis suggests that politicians in Brazil use bank lending to shift employment towards politically attractive regions and away from unattractive regions.",479.txt,We hypothesize that economic shocks travel across the economy through this network in a predictable way. We investigate one type of economic shock: merger waves. Neoclassical theory argues that mergers represent efficient reallocations of resources.,2
282,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12125,Twin Picks: Disentangling the Determinants of Risk‐Taking in Household Portfolios,19,November,2013,69,2,"This paper investigates risk‐taking in the liquid portfolios held by a large panel of Swedish twins. We document that the portfolio share invested in risky assets is an increasing and concave function of financial wealth, leading to different risk sensitivities across investors. Human capital, which we estimate directly from individual labor income, also affects risk‐taking positively, while internal habit and expenditure commitments tend to reduce it. Our microfindings lend strong support to decreasing relative risk aversion and habit formation preferences. Furthermore, heterogeneous risk sensitivities across investors help reconcile individual preferences with representative‐agent models.",483.txt,"we cannot reject the hypothesis that the net capital gain signal has a linear functional form. The second test checks whether, as predicted by the realization utility model, the signal in the vmPFC related to decision values is both positively correlated with and negatively correlated with .",5
283,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12126,Using Neural Data to Test a Theory of Investor Behavior: An Application to Realization Utility,18,November,2013,69,2,"We conduct a study in which subjects trade stocks in an experimental market while we measure their brain activity using functional magnetic resonance imaging. All of the subjects trade in a suboptimal way. We use the neural data to test a “realization utility” explanation for their behavior. We find that activity in two areas of the brain that are important for economic decision‐making exhibit activity consistent with the predictions of realization utility. These results provide support for the realization utility model. More generally, they demonstrate that neural data can be helpful in testing models of investor behavior.",485.txt,we hypothesize that securitization is an additional means to exploit the segmentation that happens at the investment‐grade and commercial paper borders.,2
284,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12126,Using Neural Data to Test a Theory of Investor Behavior: An Application to Realization Utility,18,November,2013,69,2,"We conduct a study in which subjects trade stocks in an experimental market while we measure their brain activity using functional magnetic resonance imaging. All of the subjects trade in a suboptimal way. We use the neural data to test a “realization utility” explanation for their behavior. We find that activity in two areas of the brain that are important for economic decision‐making exhibit activity consistent with the predictions of realization utility. These results provide support for the realization utility model. More generally, they demonstrate that neural data can be helpful in testing models of investor behavior.",485.txt,"we cannot reject the hypothesis that average returns are zero, but we can rule out with significant confidence that average returns are less than −23 basis points. Furthermore, we find no evidence that credit ratings deteriorate in the 90 days following the initiation date.",5
285,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12126,Using Neural Data to Test a Theory of Investor Behavior: An Application to Realization Utility,18,November,2013,69,2,"We conduct a study in which subjects trade stocks in an experimental market while we measure their brain activity using functional magnetic resonance imaging. All of the subjects trade in a suboptimal way. We use the neural data to test a “realization utility” explanation for their behavior. We find that activity in two areas of the brain that are important for economic decision‐making exhibit activity consistent with the predictions of realization utility. These results provide support for the realization utility model. More generally, they demonstrate that neural data can be helpful in testing models of investor behavior.",485.txt,"we can reject the hypothesis that the mean cumulative total return for the day 0 to day +5 window is below −0.23%. Additionally, bond CARs remain very close to zero for the 30 days following the event, and again we can confidently reject large negative bond returns.",5
286,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12128,Securitization and Capital Structure in Nonfinancial Firms: An Empirical Investigation,18,November,2013,69,4,"Contrary to recent accounts of off‐balance‐sheet securitization by financial firms, we show that asset securitization by nonfinancial firms provides a valuable form of financing for shareholders without harming debtholders. Using data from firms’ SEC filings, we find that securitization is attractive to firms in the middle of the credit quality distribution, which are the firms with the most to gain. Upon initiation, firms experience positive abnormal stock returns and zero abnormal bond returns, and largely use the securitization proceeds to repay existing debt. Securitization minimizes financing costs by reducing expected bankruptcy costs and providing access to segmented credit markets.",487.txt,Hypothesis 1: Foreign portfolio investment into the United States from tax havens is increasing in U.S. tax rates.,3
287,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12128,Securitization and Capital Structure in Nonfinancial Firms: An Empirical Investigation,18,November,2013,69,4,"Contrary to recent accounts of off‐balance‐sheet securitization by financial firms, we show that asset securitization by nonfinancial firms provides a valuable form of financing for shareholders without harming debtholders. Using data from firms’ SEC filings, we find that securitization is attractive to firms in the middle of the credit quality distribution, which are the firms with the most to gain. Upon initiation, firms experience positive abnormal stock returns and zero abnormal bond returns, and largely use the securitization proceeds to repay existing debt. Securitization minimizes financing costs by reducing expected bankruptcy costs and providing access to segmented credit markets.",487.txt,Hypothesis 2: Foreign portfolio investment into the United States from tax havens is decreasing in information‐sharing initiatives with tax havens.,3
288,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12128,Securitization and Capital Structure in Nonfinancial Firms: An Empirical Investigation,18,November,2013,69,4,"Contrary to recent accounts of off‐balance‐sheet securitization by financial firms, we show that asset securitization by nonfinancial firms provides a valuable form of financing for shareholders without harming debtholders. Using data from firms’ SEC filings, we find that securitization is attractive to firms in the middle of the credit quality distribution, which are the firms with the most to gain. Upon initiation, firms experience positive abnormal stock returns and zero abnormal bond returns, and largely use the securitization proceeds to repay existing debt. Securitization minimizes financing costs by reducing expected bankruptcy costs and providing access to segmented credit markets.",487.txt,Hypothesis 1: The Effect of U.S. Tax Rates on Inbound FPITable II presents the results from estimating equation 1 for equity FPI (columns (1) to (4)) and debt FPI (columns (5) to (8)).,3
289,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/jofi.12128,Securitization and Capital Structure in Nonfinancial Firms: An Empirical Investigation,18,November,2013,69,4,"Contrary to recent accounts of off‐balance‐sheet securitization by financial firms, we show that asset securitization by nonfinancial firms provides a valuable form of financing for shareholders without harming debtholders. Using data from firms’ SEC filings, we find that securitization is attractive to firms in the middle of the credit quality distribution, which are the firms with the most to gain. Upon initiation, firms experience positive abnormal stock returns and zero abnormal bond returns, and largely use the securitization proceeds to repay existing debt. Securitization minimizes financing costs by reducing expected bankruptcy costs and providing access to segmented credit markets.",487.txt,"Hypothesis 1 that a higher U.S. tax rate is associated with greater FPI from tax havens relative to nonhavens. We interpret the results as evidence of tax evasion by U.S. individuals via haven locations, with the evasion increasing as the benefits increase (i.e., as the tax evaded increases).",3
